"id","movie_Id","air_date","nbr_episodes","name","poster_path","vote_average"
1629,4571,"1985-09-21",23,"Saison 2","/gtV51LlYgOcxwChRhYqAFSMCCdQ.jpg",10
1630,4571,"1986-09-27",22,"Saison 3","/pf6KEC8uF63Wd3xgf1RSCmCLdDX.jpg",10
1631,4571,"1987-09-24",22,"Saison 4","/coxjpft9MlKlA8ZLec49hcdCzRi.jpg",9.6
1632,4571,"1988-10-29",22,"Saison 5","/6dTaQYNq421DKknKjxeDNyceKlv.jpg",10
1633,4571,"1989-10-14",22,"Saison 6","/teWGKTAjBkE0B01l86JySRwZdJM.jpg",9
1634,4571,"1990-09-19",22,"Saison 7","/kBTPF39XLAnostCOksy3sq2emfO.jpg",0
1635,236873,"2023-10-08",21,"Saison 1","/yOffAkloYGz5deWhzEahrACBMnu.jpg",0
1636,1415,"2012-09-27",24,"Saison 1","/fLnOm174LVgZ4OktRgQBFSNQljq.jpg",7.8
1637,1415,"2013-09-26",24,"Saison 2","/v2SujcdmHngaYRWApYBJ1H9FOyh.jpg",7.5
1638,1415,"2014-10-30",24,"Saison 3","/zdbXzjyqOwA8XmQA1QIjgQK1v8o.jpg",7.5
1639,1415,"2015-11-05",24,"Saison 4","/wMfHC8fz6N2AUiTTqcRoW7iDjx5.jpg",7.5
1640,1415,"2016-10-02",24,"Saison 5","/l356WUFAQ3j2XWVIa72ndkSnyLK.jpg",7.3
1641,1415,"2018-04-30",21,"Saison 6","/lfNjBXtyuRK7KGHQax0TgVhzLvE.jpg",7.8
1642,1415,"2019-05-23",13,"Saison 7","/66OfAmHOBnbHyA5aWGVxscSrrIb.jpg",8.3
1643,9769,"1978-04-25",1,"Épisodes spéciaux","null",0
1644,9769,"1978-09-20",22,"Saison 1","/aqd4gXMmm30ihm5cNBcbe93dytT.jpg",10
1645,9769,"1979-09-19",23,"Saison 2","/cA2zDOfzSval1ZXkzxm2gb6KM7L.jpg",0
1646,9769,"1980-11-05",23,"Saison 3","/uK7IgXnElvtYL6bXCJmaXKz8LHr.jpg",0
1647,6467,"1994-09-18",22,"Saison 1","/bv0zytoPnyhIdORQsl6YjcFXcsR.jpg",10
1648,6467,"1995-09-18",23,"Saison 2","/6Su7H5mo0BBQTpaQEwcuOQVfitD.jpg",0
1649,6467,"1996-09-16",26,"Saison 3","/7ELPWJHj3tJJouiu9OTj4WXSmxe.jpg",0
1650,6467,"1997-10-01",24,"Saison 4","/rnkD8oOAGazJdLHp7WPev3Agcxb.jpg",0
1651,6467,"1998-09-30",24,"Saison 5","/ghKe1ro37ngwW9UBlHYwGdvDwgB.jpg",0
1652,6467,"1999-09-23",22,"Saison 6","/bMqRzDaG78MaoC04o1jHBL0G2zL.jpg",0
1653,44217,"2013-02-25",12,"Specials","/woP1jNltcWMLqK6pcFqPJq6pyJ6.jpg",0
1654,44217,"2013-03-03",9,"Season 1","/uYaskJzmBhBdvkitDTjlH6gj9Pt.jpg",7.6
1655,44217,"2014-02-27",10,"Season 2","/g2Pgu5Dae9P99yJs0xZQtEagA76.jpg",8.3
1656,44217,"2015-02-19",10,"Season 3","/jICv5UxLDvUqCp1D2jAb0PSJWAw.jpg",8.2
1657,44217,"2016-02-18",20,"Season 4","/czbh8u0tNhvvXgczCBtmUYEU9fb.jpg",7.8
1658,44217,"2017-11-29",20,"Season 5","/aFfwMjFhb05O2mC5hCfoEPPJ8xL.jpg",7.1
1659,44217,"2019-12-04",20,"Season 6","/3VsziFTocbNyGQjM2QNLJF41ccX.jpg",7.3
1660,136166,"2021-02-15",3,"Épisodes spéciaux","null",0
1661,136166,"2020-01-20",109,"Saison 1","null",0
1662,136166,"2020-08-10",218,"Saison 2","null",0
1663,136166,"2021-08-30",88,"Saison 3","null",0
1664,136166,"2022-01-03",130,"Saison 4","null",1
1665,136166,"2022-08-29",219,"Saison 5","null",0
1666,136166,"2023-08-28",55,"Saison 6","/5T5JgF6EeOdB60iuDGzUw17YmwY.jpg",0
1667,71728,"2017-05-27",3,"Épisodes spéciaux","/oeKzhbF1sPKieHe5ZviNo0AajYl.jpg",0
1668,71728,"2017-09-25",22,"Saison 1","/aW9mbHCdsI0b9UJ7o8Teq9RzL9L.jpg",6.7
1669,71728,"2018-09-24",22,"Saison 2","/sUO1qOI9ciwDVQz3RGdApkgi2LK.jpg",6.8
1670,71728,"2019-09-26",21,"Saison 3","/1vcEZVuv3ZwHUb6bm6fSWB9HTJc.jpg",6.4
1671,71728,"2020-11-05",18,"Saison 4","/cnL1fqHYxofA45gPw3UwNJdn4UJ.jpg",6.8
1672,71728,"2021-10-07",22,"Saison 5","/5Gf83qYgLY8Qivn7jpv5nxxZPu6.jpg",6.3
1673,71728,"2022-09-29",22,"Saison 6","/MpdROQ5XxQqOMKhJlLUf7PTxIC.jpg",7
1674,1100,"2006-11-20",10,"Épisodes spéciaux","/ggQEDWguo6CVctkLKMFcOXzEQxR.jpg",0
1675,1100,"2005-09-18",22,"Saison 1","/tdgKhosi4UkWwqISaFyOqQNtZjE.jpg",7.5
1676,1100,"2006-09-17",22,"Saison 2","/A36fNt1jmCj4Ooqli3kyMpxWS8G.jpg",7.8
1677,1100,"2007-09-23",20,"Saison 3","/8HhGvkMQndKURxaIya9R9TNP5Tw.jpg",7.6
1678,1100,"2008-09-22",24,"Saison 4","/1ZtdLd5CfB1ZsImQWagh95AIYEh.jpg",7.6
1679,1100,"2009-09-21",24,"Saison 5","/wbiqVP7P80CP7kfyCmHEe2Bxxht.jpg",7.6
1680,1100,"2010-09-20",24,"Saison 6","/nG2dZZ2Goh2ULsJTg5gDXApRX2k.jpg",7.6
1681,1100,"2011-09-19",24,"Saison 7","/zGt6ZD386Ho2hdx4QTQIdFKDyGR.jpg",7.5
1682,1100,"2012-09-24",24,"Saison 8","/vjpQty7SZoriu4BLG4TWJR7v1D0.jpg",7.4
1683,1100,"2013-09-23",24,"Saison 9","/ct735JcemnhLeu8SOW4CXI1w1Xz.jpg",7.1
1684,1402,"2010-10-11",49,"Épisodes spéciaux","/mjUvUEzOwnMz6fx75RHGOqwmPnM.jpg",0
1685,1402,"2010-10-31",6,"Saison 1","/jHguzAIY24NUnT0WDjJO0G7z10W.jpg",8.3
1686,1402,"2011-10-16",13,"Saison 2","/xvWCUPMqZzDL3c7gxhNsv0DdoSA.jpg",8.5
1687,1402,"2012-10-14",16,"Saison 3","/4nm7sqLMZWnxZlzo5M60JiCMFbc.jpg",8.6
1688,1402,"2013-10-13",16,"Saison 4","/vzPITRfsz52UfAWfQPiPGA8NKJq.jpg",8.5
1689,1402,"2014-10-12",16,"Saison 5","/gfgQWHOO2cQxZ9WTEZx4ikn3UbL.jpg",8.5
1690,1402,"2015-10-11",16,"Saison 6","/qukHBIj8UysUf6XYoRNCfbJjTsJ.jpg",8.4
1691,1402,"2016-10-23",16,"Saison 7","/ixUdB1DC4ufiXDFRqyKOFkXaWou.jpg",7.9
1692,1402,"2017-10-22",16,"Saison 8","/fy4zLtHXIouyK2KRZQvMCUEYQE2.jpg",8
1693,1402,"2018-10-07",16,"Saison 9","/wZOb97RwssvlGYU4S7MnjvUjRud.jpg",8.4
1694,1402,"2019-10-06",22,"Saison 10","/yP1ZsEDuBc7f7A5Ubvn0RHeUv6O.jpg",8.4
1695,1402,"2021-08-22",24,"Saison 11","/2za8SaV4E3X4wb3oxYOEwoS2ZVE.jpg",8.5
1696,225553,"2023-06-26",3,"Épisodes spéciaux","null",0
1697,225553,"2023-06-18",100,"Saison 1","/A4MmFM6NlrsexPccslCZzqv8HsD.jpg",0
1698,4582,"1972-11-16",1,"Épisodes spéciaux","/phxJRWK0NupmDL07kQOsVM59xK2.jpg",0
1699,4582,"1967-03-28",29,"Saison 1","/rx4WdF4gntsjO30fLfr62OFx91i.jpg",4.5
1700,4582,"1968-09-19",26,"Saison 2","/mCJQ86Zy8HRyqSx7DVEezCeKVxA.jpg",0
1701,4582,"1969-09-18",26,"Saison 3","/59As6VjwQCVWMKZo0olRrZmVd81.jpg",0
1702,4582,"1970-09-17",26,"Saison 4","/hMcXxdm7yDRaIYaY6Y3utZI9Kft.jpg",0
1703,4582,"1971-09-14",24,"Saison 5","/xOTojKr4AUh49lQX6PXvxCIhCjI.jpg",7
1704,4582,"1972-09-14",25,"Saison 6","/lciTmWXRRApu1genHSQ7bXNXWPP.jpg",3
1705,4582,"1973-09-13",25,"Saison 7","/jzMIOPCyCbgRcFLECfGLCX11Gbh.jpg",5.3
1706,4582,"1974-09-12",19,"Saison 8","/63zFCh9eRDbS7yHcrhZEZ4p136O.jpg",4
1707,79501,"null",8,"Épisodes spéciaux","/xw8lNQRvPrIB2k0ncwbXVhtJ67D.jpg",0
1708,79501,"2019-02-15",15,"Saison 1","/z7gyUs4qj7PQ0aSb3lgkdvDe1NA.jpg",7.8
1709,79501,"2020-06-25",9,"Saison 2","/lihtWt8qwrre06ni4Z1rqHvnLF3.jpg",7.6
1710,79501,"2021-09-23",10,"Saison 3","/barssYHnyDmAAJCuCaWqL76HkkB.jpg",7.3
1711,79501,"2022-12-08",12,"Saison 4","/k35PbTGSOqU9G99zap6QExA1KP4.jpg",8.4
1712,4419,"2020-01-17",133,"Épisodes spéciaux","/b9pp8Po1aMpQDRpDhpfvh2hQq1R.jpg",0
1713,4419,"2003-02-21",20,"Saison 1","/6lt2qjIrxpF2lizb6D9ix3MRKid.jpg",7.5
1714,4419,"2004-01-16",23,"Saison 2","/k79yJEFOZob2OzDi7mo9B7VAbus.jpg",0
1715,4419,"2005-02-18",23,"Saison 3","/4DpiKt57NniKkRQexCixGohe5nq.jpg",8
1716,4419,"2006-02-17",24,"Saison 4","/lKISsekmDGkk9j9Lz8Q21NMxxLy.jpg",7
1717,4419,"2007-02-16",24,"Saison 5","/iwav3GC7ONiLhYoqixPIP2AZNeD.jpg",0
1718,4419,"2008-01-11",27,"Saison 6","/8kyJAKeTugSqXdPpS3SJcjVtbYb.jpg",7
1719,4419,"2009-02-20",31,"Saison 7","/A72kdDr1dcvOOPyuDKMD5ZwUQ21.jpg",7.1
1720,4419,"2010-02-19",25,"Saison 8","/zXAEOWA4WGzGywAShMnRQlhxuqe.jpg",7.8
1721,4419,"2011-01-14",35,"Saison 9","/6bl477zuP1hmryX2iRpblkaat9c.jpg",8
1722,4419,"2012-01-13",35,"Saison 10","/dLV4vctPKPlBAsEFSw4hQ0AL2kX.jpg",7.9
1723,4419,"2013-01-18",35,"Saison 11","/ttjoVdAR4iUmAu3eaD8iNzo0bHY.jpg",8.2
1724,4419,"2014-01-17",35,"Saison 12","/jOmiIJz3RoS37eZWnkPnlC4D5Fr.jpg",8.3
1725,4419,"2015-01-09",35,"Saison 13","/jFDPDgbnZel2rM1wSjVQRK9SeRk.jpg",8.3
1726,4419,"2016-01-15",38,"Saison 14","/nqMqCoqXwzfGf5XlnlvQVJwtngX.jpg",8.1
1727,4419,"2017-01-20",35,"Saison 15","/3NxmNPrGtYeuSBVIhoDEpXYDbF.jpg",7
1728,4419,"2018-01-19",35,"Saison 16","/1wjXY8wMv72iGfF4ZIT9OQenrPL.jpg",6.9
1729,4419,"2019-01-18",35,"Saison 17","/oKVTarBspa39QW3uqPgxQ7y9Lij.jpg",0
1730,4419,"2020-01-17",35,"Saison 18","/rNfExxCQPOIjwwL9sK1sRPwgI4w.jpg",0
1731,4419,"2021-01-15",35,"Saison 19","/99U62ZZrwBDM89iZcccKKlscGUJ.jpg",8
1732,4419,"2022-01-21",35,"Saison 20","/aoldiJCNFKcmsAu6yTmPyUZBq5V.jpg",0
1733,4419,"2023-01-20",21,"Saison 21","/oHXf8jUrIj38AUHKUhaEmhIABTu.jpg",0
1734,62643,"2016-01-19",29,"Épisodes spéciaux","/4KdJBNJCELIHCWrTGPrYRxJz0rD.jpg",0
1735,62643,"2016-01-21",16,"Saison 1","/ps4c27tYQjuZjpNXMjw8rBzwu7s.jpg",7.1
1736,62643,"2016-10-13",17,"Saison 2","/tPtBcdVZnFtASJ74gCEMVgCKAar.jpg",7.2
1737,62643,"2017-10-10",18,"Saison 3","/5LUaHYybRcyP5mZdgBq9j6FtzrJ.jpg",7.1
1738,62643,"2018-10-22",16,"Saison 4","/icv3e1l8od9VjQD4NlvpBySyY09.jpg",7.1
1739,62643,"2020-01-14",15,"Saison 5","/bSE5LzQegjaMDANeS3J9Oy8rTTX.jpg",6.4
1740,62643,"2021-05-02",15,"Saison 6","/uzQpQGISbtxc047IOssFo5AiDwU.jpg",5.9
1741,62643,"2021-10-13",13,"Saison 7","/AcEFDh272YVTR6B6zrrusk8BjJG.jpg",4.5
1742,69050,"2017-01-26",13,"Saison 1","/gJDq9ZrEE0JRZwe9FsVaoBweaIw.jpg",7.2
1743,69050,"2017-10-11",22,"Saison 2","/2U7L22ca43z9DrQpYuMzk2c6l7f.jpg",7.2
1744,69050,"2018-10-10",22,"Saison 3","/fkYa2BJ5kn9dKkRcdMzNNknw5J7.jpg",7.2
1745,69050,"2019-10-09",19,"Saison 4","/najO471Cbht6dQgkWYhrMjAo7QB.jpg",7.2
1746,69050,"2021-01-20",19,"Saison 5","/znLquWqswoxw12ZtTeGVcZYGLxS.jpg",6.5
1747,69050,"2021-11-16",22,"Saison 6","/zZyY0X4bIWxsk8uHUExzWhhHEE0.jpg",7.2
1748,69050,"2023-03-28",20,"Saison 7","/umYUXknh8hETSgACk7gwC0M1rfL.jpg",5.7
1749,61056,"2014-09-25",15,"Saison 1","/lub62zywrVzwwdcEVu6FnejIjAI.jpg",8.3
1750,61056,"2015-09-24",15,"Saison 2","/2FWDfMtRXnxxw8GEy3TA9GieoJN.jpg",8.2
1751,61056,"2016-09-22",15,"Saison 3","/snwDLmltAPtbbHD4pVwPdp00nVX.jpg",7.8
1752,61056,"2017-09-28",15,"Saison 4","/tuKy7vWMIu1BH1zGDpRAVBlSyP2.jpg",7.8
1753,61056,"2018-09-27",15,"Saison 5","/hF0W7YUptWS3HzIcXzzDFL56CGp.jpg",8.2
1754,61056,"2019-09-26",15,"Saison 6","/eSEbaFI66BFdcDAaszUPfDNRnFU.jpg",7.6
1755,10809,"1948-10-03",45,"Saison 1","null",0
1756,10809,"1949-09-04",45,"Saison 2","null",0
1757,10809,"1950-09-10",56,"Saison 3","null",0
1758,10809,"1951-10-21",25,"Saison 4","null",0
1759,10809,"1952-09-21",33,"Saison 5","null",7.3
1760,10809,"1953-09-27",26,"Saison 6","null",5
1761,10809,"1954-09-19",25,"Saison 7","null",0
1762,10809,"1955-09-04",12,"Saison 8","null",0
1763,2813,"1967-09-16",24,"Saison 1","/3CTCvKZBToD054ilW95m5KCxpMV.jpg",8
1764,2813,"1968-09-28",25,"Saison 2","/eLTws6SMKIC33EWvUceHnyr5S0z.jpg",0
1765,2813,"1969-09-27",25,"Saison 3","/iCJk69qU2W0rl8nClLrRUW4qMe7.jpg",0
1766,2813,"1970-09-19",24,"Saison 4","/oz6OIZruINy3yQv4EKQFVx1L840.jpg",0
1767,2813,"1971-09-15",24,"Saison 5","/9l1e6U32IKUMi3Vo6v3e7bsLoVA.jpg",0
1768,2813,"1972-09-17",24,"Saison 6","/vYc2KRoHXpByvBVUQRCup5oyU4D.jpg",0
1769,2813,"1973-09-16",24,"Saison 7","/3cZFNXXw5SfKwPG4hcQVvxZP1uB.jpg",0
1770,2813,"1974-09-22",24,"Saison 8","/vgyMYQXDDHH2a7DLgfMEUQQtkrB.jpg",0
1771,152551,"2023-10-30",40,"Saison 1","/2QPqKYpxHCGZ86wsNoygRhKJYt9.jpg",0
1772,67136,"2016-09-13",119,"Épisodes spéciaux","null",0
1773,67136,"2016-09-20",18,"Saison 1","/rDjZVtIT2RzcdkA4X7YnAdUsLu5.jpg",7.5
1774,67136,"2017-09-26",18,"Saison 2","/dTqz1n6hulCdevPIgJ43Ve05Qfd.jpg",7.5
1775,67136,"2018-09-25",18,"Saison 3","/mkmxasTggFi6X8I2CmQ4eFmCl0O.jpg",8
1776,67136,"2019-09-24",18,"Saison 4","/AptefJe8UWuZrRIeM8TI3cMHy6K.jpg",7.9
1777,67136,"2020-10-27",15,"Saison 5","/ttyzaqFHMzKY9TfXUhvHBeRsKDD.jpg",8.5
1778,67136,"2022-01-04",18,"Saison 6","/2tpHLhHYsBJkiuhnnlMzUBnN7E4.jpg",9
1779,1855,"1995-01-09",90,"Épisodes spéciaux","/dEr7dAxjgrnyS6UfdOancnGLi4w.jpg",0
1780,1855,"1995-01-16",16,"Saison 1","/tVMtTicMrH8G0HzQvuEvV1q4sN3.jpg",7
1781,1855,"1995-08-28",26,"Saison 2","/lcmePD2IbgBZqbBbdjtCcxHE0cZ.jpg",6.8
1782,1855,"1996-09-04",26,"Saison 3","/vzrpSwkk1xaTIzgoYtL6vx6WjgD.jpg",6.8
1783,1855,"1997-09-03",26,"Saison 4","/h3478dmiXOv7rWZeWAmc4PyiZWP.jpg",7
1784,1855,"1998-10-14",26,"Saison 5","/nRKf31RteRWrB4sQqAPaYSW89zK.jpg",6.8
1785,1855,"1999-09-22",26,"Saison 6","/ek3cyyYoz0QWiPBU5Za5C9wpU0A.jpg",6.7
1786,1855,"2000-10-04",25,"Saison 7","/xqb0xsBbdx9WxXBN70pxd8qgxNT.jpg",7.5
1787,4608,"2005-06-27",4,"Épisodes spéciaux","/j3FiH8WUhHU44v3giV9EfWNb5KP.jpg",0
1788,4608,"2006-10-11",21,"Saison 1","/mhGcJZaejm3nPVOjgO0g8PCN3J1.jpg",7.8
1789,4608,"2007-10-04",15,"Saison 2","/uCgzHLleOdXD2nYZHKyJJdfVbWq.jpg",7.9
1790,4608,"2008-10-30",22,"Saison 3","/eYYQWACx7ttUzRwTNYuo6zveqpE.jpg",8.1
1791,4608,"2009-10-15",22,"Saison 4","/AjAUGtM8XELNN2WD4z9XB5of2fi.jpg",7.8
1792,4608,"2010-09-23",23,"Saison 5","/5aVBzb3rad9nUfhvlgO4E7GkhGx.jpg",8.1
1793,4608,"2012-01-12",22,"Saison 6","/p0aXNISftoW4wP1GJc6SCdQhK2Q.jpg",7.8
1794,4608,"2012-10-04",13,"Saison 7","/t9YOEqfj2xvVNGum3Yonq6Ik1hf.jpg",7.8
1795,12272,"1960-09-13",37,"Saison 1","null",7.3
1796,12272,"1961-09-18",30,"Saison 2","null",6.9
1797,203599,"2005-06-06",150,"Saison 1","/7FM72iwfcMIJDNLPWF59iXT81hZ.jpg",0
1798,203599,"2006-01-02",258,"Saison 2","null",0
1799,203599,"2007-01-01",261,"Saison 3","null",0
1800,203599,"2008-01-01",262,"Saison 4","null",0
1801,203599,"2009-01-01",261,"Saison 5","null",0
1802,203599,"2010-01-01",261,"Saison 6","null",0
1803,203599,"2011-01-03",260,"Saison 7","null",0
1804,203599,"2012-01-02",261,"Saison 8","null",0
1805,203599,"2013-01-01",261,"Saison 9","null",0
1806,203599,"2014-01-01",261,"Saison 10","null",0
1807,203599,"2015-01-01",261,"Saison 11","null",0
1808,203599,"2016-03-30",261,"Saison 12","null",0
1809,203599,"2017-04-03",260,"Saison 13","null",0
1810,203599,"2018-01-01",261,"Saison 14","null",0
1811,203599,"2019-01-01",348,"Saison 15","null",0
1812,203599,"2020-01-01",366,"Saison 16","null",0
1813,203599,"2021-01-01",365,"Saison 17","null",0
1814,203599,"2022-01-02",365,"Saison 18","/4TODNmZREV7s81H5q38r5OJG8i8.jpg",10
1815,203599,"2023-01-01",365,"Saison 19","/igorJbrMl3JK4C7ggWi026djepz.jpg",0
1816,4238,"null",9,"Épisodes spéciaux","null",0
1817,4238,"1998-09-21",25,"Saison 1","/97JtnahmsQUa0DkhWogscRLLcxC.jpg",7.4
1818,4238,"1999-09-20",25,"Saison 2","/vTACMWMdPGZgZJg9ifO1TimvXcu.jpg",6.2
1819,4238,"2000-10-02",25,"Saison 3","/aplMNZY9nl3B6nEHSIaNKlnx886.jpg",6.9
1820,4238,"2001-09-24",25,"Saison 4","/tZNoCxugCos15goBZ2W9BrTkeod.jpg",6.6
1821,4238,"2002-09-23",25,"Saison 5","/hR3ClnauXZOnZqWMwtvvo0igEva.jpg",6.9
1822,4238,"2003-10-01",24,"Saison 6","/t7XLbMYvKgVdUiZmTA4u8fhUetJ.jpg",7.8
1823,4238,"2004-10-27",22,"Saison 7","/8wpC0FTBrRGc73D8h0aXm4damTl.jpg",7.3
1824,4238,"2005-09-19",23,"Saison 8","/aMuODMd9xeCBmTbqRDVym25fzOh.jpg",7.4
1825,4238,"2006-12-06",13,"Saison 9","/fqiUzwImwn2BoxFVI0or3H6KGqM.jpg",6.3
1826,39272,"2012-09-29",9,"Épisodes spéciaux","/d5K078WwPbA6TO1R624YtsvOm6U.jpg",0
1827,39272,"2011-10-23",22,"Saison 1","/qU0SpPK9B0guFHCErFvFf30Pw5N.jpg",7.5
1828,39272,"2012-09-30",22,"Saison 2","/lsRfm2AvV8n68ZWtSXueQhfeZfa.jpg",7.1
1829,39272,"2013-09-29",22,"Saison 3","/26fBbRpiKB2mCxEBErlvXT1AL9G.jpg",7.7
1830,39272,"2014-09-28",23,"Saison 4","/AfaFHcakL22XluUPuO5vqwLv5XH.jpg",7.9
1831,39272,"2015-09-27",23,"Saison 5","/wrPhhwAqgXmDi4g5Cpgfb0g63mi.jpg",7.2
1832,39272,"2016-09-25",22,"Saison 6","/y8WsfHrVLTyUovMqGyoPOf72xi8.jpg",7
1833,39272,"2017-10-06",22,"Saison 7","/b4x0xacEtVpxVXTLn3zwb0jpcH6.jpg",7.3
1834,790,"null",7,"Épisodes spéciaux","/zw2N0f7YDlNQNXMWJ9n5y6jBXsW.jpg",0
1835,790,"1989-01-08",10,"Saison 1","/zLIRAxqyRZzPm90Bn4LoA7SNBLQ.jpg",7.4
1836,790,"1990-01-08",10,"Saison 2","/z7BMy0ElGzAoGqwQPnBBgtl0cTC.jpg",7.5
1837,790,"1991-01-07",10,"Saison 3","/wca5vco7drcS50CiAtzOD9CqNFd.jpg",7.7
1838,790,"1992-01-06",3,"Saison 4","/dtZ44l86OPtThcixO3CKvOXxl4M.jpg",7.6
1839,790,"1993-01-18",8,"Saison 5","/jMQbvEivyrbpiJuLWOKYQ2Y9Qqk.jpg",7.5
1840,790,"1994-12-26",4,"Saison 6","/mKk1FvGO547hZwSUfdP4ieQoeWP.jpg",7.6
1841,790,"2000-01-03",2,"Saison 7","/maZdFh7al8jqarXqjyfwtgfYKM5.jpg",7.4
1842,790,"2001-04-20",2,"Saison 8","/i6xxjgpawbnoqN23v5C3eT2FznT.jpg",7.3
1843,790,"2003-12-15",4,"Saison 9","/pRzQJWDW3PGkAjgg4cpIKd3doA5.jpg",7.6
1844,790,"2006-01-01",4,"Saison 10","/nnDy8FvTSm0CJI1RpjwjKvZeFYT.jpg",7.3
1845,790,"2008-09-14",4,"Saison 11","/gRCOG4waNyeJn9l2WUtYD9NnRLd.jpg",7.6
1846,790,"2010-01-03",4,"Saison 12","/nK1Ns8KmjAETRb3MclB9bEmi3qi.jpg",7.7
1847,790,"2013-06-09",5,"Saison 13","/8lap899KpdolBCoIuIt0pGctpXx.jpg",7.9
1848,41956,"2021-12-26",2,"Épisodes spéciaux","/umK5oae28msPcd4Bk3sA60f8g0T.jpg",0
1849,41956,"2011-10-25",8,"Saison 1","/7Qq9oTULvXbhllVUL95haSm59QT.jpg",8.3
1850,41956,"2013-01-08",8,"Saison 2","/bLlibySzwzaLbMYBTm65MvXjGjw.jpg",8.7
1851,41956,"2014-01-14",8,"Saison 3","/tnLBUJ6ULsukCVauly2SNYpIeYC.jpg",7.7
1852,41956,"2015-01-08",8,"Saison 4","/yK8mBjFBBLg4rtxe5GmsQ0W1iU8.jpg",8.1
1853,41956,"2016-01-07",8,"Saison 5","/bscfTI7YFNFS4sfO7edDCp0GmgI.jpg",7.4
1854,41956,"2017-01-05",8,"Saison 6","/yFxzI4eykU7retOipnUabpA1KmE.jpg",7.4
1855,41956,"2018-01-04",8,"Saison 7","/8evgfFTlS9OQ0Zz96tsfj1xl34A.jpg",7.7
1856,41956,"2019-01-10",8,"Saison 8","/aLSNjrHwX04MoKAjnxp8ZgnZ0z4.jpg",8.4
1857,41956,"2020-01-09",8,"Saison 9","/fAYi3sd4OVHHamXtZ6Ays7lK18t.jpg",8.3
1858,41956,"2021-01-07",8,"Saison 10","/kMqMu2olmuXWiPQ83Hv25yXkFFJ.jpg",8.5
1859,41956,"2022-01-07",8,"Saison 11","/AjTpUMEtnZ382JcIA8TStPsakNo.jpg",8.4
1860,41956,"2023-01-06",8,"Saison 12","/mlAWM9vUw8tjlVMKTtkyWgid8SQ.jpg",8.5
1861,67824,"2016-09-12",2,"Season 1","/okdSNSbE4rMSdx6lYntlMjqW5Ng.jpg",0
1862,67824,"2017-09-04",1,"Saison 2","/okdSNSbE4rMSdx6lYntlMjqW5Ng.jpg",0
1863,67824,"2018-09-03",2,"Saison 3","/okdSNSbE4rMSdx6lYntlMjqW5Ng.jpg",0
1864,67824,"2019-09-02",75,"Saison 4","/okdSNSbE4rMSdx6lYntlMjqW5Ng.jpg",0
1865,67824,"2020-08-31",1,"Saison 5","/okdSNSbE4rMSdx6lYntlMjqW5Ng.jpg",0
1866,67824,"2021-08-30",1,"Saison 6","/okdSNSbE4rMSdx6lYntlMjqW5Ng.jpg",0
1867,67824,"2022-08-29",189,"Saison 7","null",0
1868,67824,"2023-09-04",60,"Saison 8","/xhnbC13om5cMjt9niELHcZE1FEx.jpg",0
1869,4297,"2012-10-29",1,"Épisodes spéciaux","null",0
1870,4297,"1985-09-18",22,"Saison 1","/fMY6QrrEEbBioVHy6EaED3kG6e5.jpg",0
1871,4297,"1986-10-08",22,"Saison 2","/qD3GgpBiqd4tJtZe7OdVCZk7ol2.jpg",0
1872,4297,"1987-09-23",22,"Saison 3","/rQzXXytfRPVtWWGbCWVj6ad5K2B.jpg",0
1873,4297,"1988-10-26",22,"Saison 4","/xdzTM6XSTqdcDkhyLABOTXC0ZLg.jpg",0
1874,4397,"1998-09-26",22,"Saison 1","/lUyc1L2uJOeeS4zoaMbOCUsdXyR.jpg",0
1875,4397,"1999-09-25",22,"Saison 2","/1QEYFUC5p1vRSGP487V0IPHrZHQ.jpg",0
1876,4397,"2000-10-07",22,"Saison 3","/aNRWlrvqcSQA1LAUArB73O7QeAP.jpg",0
1877,4397,"2001-09-22",22,"Saison 4","/mlz2LL7F0vHpwO0QwXfULbhv56e.jpg",0
1878,67133,"2016-09-23",8,"Épisodes spéciaux","null",0
1879,67133,"2016-09-23",21,"Saison 1","/z1L5zHMzyRHZJ2qYqYqjxiuf75V.jpg",7.6
1880,67133,"2017-09-29",23,"Saison 2","/uX283syiNW6WmsmSeRMMuFV08eo.jpg",7.6
1881,67133,"2018-09-28",22,"Saison 3","/a0jg9qehPVj3V0pUVUGuud318n4.jpg",6.9
1882,67133,"2020-02-07",13,"Saison 4","/zV4aJXDMmjbxQp1oSm3P6CkyjeR.jpg",6.9
1883,67133,"2020-12-04",15,"Saison 5","/2zAogx9dmSAu2HYxbWzHe4ZaNY5.jpg",6.9
1884,65494,"2016-11-04",10,"Saison 1","/AeVxpnU007gWeOh7RYTNgEZ6l2l.jpg",8
1885,65494,"2017-12-07",10,"Saison 2","/meWL6LgqvPOX08HSqAhdHPgLFT8.jpg",8
1886,65494,"2019-11-16",10,"Saison 3","/xijSxC6kXD8NQMrOMtNcAG2APfN.jpg",7.8
1887,65494,"2020-11-14",10,"Saison 4","/9sYDF3Q8KXKuUHzMsNZvGXgFlWN.jpg",8.1
1888,65494,"2022-11-09",10,"Saison 5","/ntCsjLCNE3Tr0vzK8VqoiRmjwry.jpg",6.9
1889,65494,"2023-11-16",10,"Saison 6","/pTtA9CxNwln23B7VrtROXphyhwo.jpg",0
1890,11978,"1966-11-26",1,"Épisodes spéciaux","null",0
